SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
CLDP0491,st joseph catholic junior school - woodend,51.42146682739258,-0.10047300159931183,,Roadside,4.0,0.5,,0,https://upload-service-uploads-prd.s3.amazonaws.com/9bb560ef-d171-4cc4-a15f-a36a39047550.jpg,,,fully charged,99.0,4-excellent,OK,healthy,AXX6C6RK,2023-07-17T23:37:39.517Z,,2023-11-15T09:47:33.097Z,0,10,15.25644588470459,0,4.132043361663818,4,27,1,0,0,0,,,,,,,,,,,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0492,harris academy rainham,51.51500701904297,0.20552599430084229,,Urban Background,4.5,126.0,School,0,https://upload-service-uploads-prd.s3.amazonaws.com/0a7327cf-6f5f-4c51-bf15-9374ad23ef08.jpg,"This Node is part of a small network being deployed within Rainham in order to investigate issues with recurring fires at a nearby historical  landfill.  The data from this Node will illustrate the levels of pollution the local residents are exposed to, and will ,along with long term existing monitoring close by, be fed into additional analysis being commissioned by London Borough of Havering.  

This Node is located on the roof of a single storey building within the school. The school is located to the south west of the historic landfill.",,charging,98.0,4-excellent,OK,healthy,ARNC37XL,2023-07-19T10:58:53.150Z,,2023-11-15T09:19:51.653Z,0,8,22.712329864501953,0,4.06739616394043,2,31,1,0,0,0,,,,,,,,,,,,,,1,Havering - Launders lane,Solar,Y,"Deployed, Havering, Launders Lane, Met Module, Phase 2, Solar300, V2",Havering,Havering,Nov 15 2023 11:00AM
CLDP0493,belvedere road,51.50413513183594,-0.11710255593061447,,Roadside,2.950000047683716,3.75,,0,https://upload-service-uploads-prd.s3.amazonaws.com/845157ce-a62a-43c0-8993-384eb8e413c7.jpg,"Like other areas of London, we know that the South Bank and people who live, work and visit here are adversely affected by ambient air pollution, with concentrations of nitrogen dioxide a particular concern. However, real-time air pollution monitoring in the South Bank has previously been limited to St Thomas’ Hospital. We have therefore commissioned a high-density mini network of eight measurement nodes to give a picture of current pollution levels across a range of locations that reflect the different urban environments found across the South Bank. This will give us great baseline data to help inform future environmental improvement projects.

Belvedere Road is a quiet road but it is regularly used by coaches and tour buses, which have bus stands along it. It is used by a mixture of residents, employees and tourists, with people frequently spending periods of time within Jubilee Gardens which are adjacent to the Belvedere Road node. Thank you to Lambeth Council for hosting the node on their land.

The South Bank Business Improvement District (BID) was set up in 2014 to improve the management of South Bank in the face of increasing footfall and falling public spending. We fund and support several public realm services, including enhanced security, cleaning and litter picking, and help to promote South Bank as a leading visitor destination and as the cultural heart of London. We are a voice for South Bank businesses and provide a wealth of networking opportunities to the organisations in our BID area through event and networking programmes.

The work of South Bank BID is achieved by working in collaboration with others who share our vision for the future prosperity of the South Bank, including South Bank Employers’ Group, South Bank and Waterloo Partnership, the Visitor Management Group, South Bank Marketing and Venues Groups and South Bank Business Watch. South Bank BID is an independent organisation, governed by a Board of Directors drawn from a range of businesses within the BID area and who work to support all our levy paying members and to represent their views.
",,fully charged,99.0,4-excellent,OK,healthy,A2P121Q5,2023-07-26T09:29:03.940Z,,2023-11-15T10:04:58.910Z,0,6,15.17398738861084,0,4.128387451171875,4,31,1,0,0,0,,,,,,,,,,,,,,1,South Bank Employers Group,Mains,Y,"Deployed, Lambeth, Mains300, South Bank Employers' Group, V2",South Bank Business Improvement District,South Bank Business Improvment District,Nov 15 2023 11:00AM
CLDP0494,concert hall approach,51.504886627197266,-0.11526496708393097,,Roadside,3.0999999046325684,1.350000023841858,,0,https://upload-service-uploads-prd.s3.amazonaws.com/700497b3-4306-4904-8c6b-64e79f60cfff.jpg,"Like other areas of London, we know that the South Bank and people who live, work and visit here are adversely affected by ambient air pollution, with concentrations of nitrogen dioxide a particular concern. However, real-time air pollution monitoring in the South Bank has previously been limited to St Thomas’ Hospital. We have therefore commissioned a high-density mini network of eight measurement nodes to give a picture of current pollution levels across a range of locations that reflect the different urban environments found across the South Bank. This will give us great baseline data to help inform future environmental improvement projects.

The Concert Hall Approach node is by a quiet road used, at times, by large numbers of pedestrians going between the South Bank and Waterloo station. There is potential to promote this road as a lower pollution exposure walking route. Thank you to Lambeth Council for hosting the node on their land.

The South Bank Business Improvement District (BID) was set up in 2014 to improve the management of South Bank in the face of increasing footfall and falling public spending. We fund and support several public realm services, including enhanced security, cleaning and litter picking, and help to promote South Bank as a leading visitor destination and as the cultural heart of London. We are a voice for South Bank businesses and provide a wealth of networking opportunities to the organisations in our BID area through event and networking programmes.

The work of South Bank BID is achieved by working in collaboration with others who share our vision for the future prosperity of the South Bank, including South Bank Employers’ Group, South Bank and Waterloo Partnership, the Visitor Management Group, South Bank Marketing and Venues Groups and South Bank Business Watch. South Bank BID is an independent organisation, governed by a Board of Directors drawn from a range of businesses within the BID area and who work to support all our levy paying members and to represent their views.
",,fully charged,99.0,4-excellent,OK,healthy,A59H491W,2023-07-26T10:18:32.097Z,,2023-11-15T10:26:28.850Z,0,7,15.254796028137207,0,4.15378475189209,4,27,1,0,0,0,24.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,South Bank Employers Group,Mains,Y,"Deployed, Lambeth, Mains300, South Bank Employers' Group, V2",South Bank Business Improvement District,South Bank Business Improvment District,Nov 15 2023 11:00AM
CLDP0495,royal street,51.49867248535156,-0.11566770821809769,,Roadside,4.150000095367432,1.4500000476837158,,0,https://upload-service-uploads-prd.s3.amazonaws.com/acc68ca5-d457-4c94-964e-0386d7b81f35.jpg,"Like other areas of London, we know that the South Bank and people who live, work and visit here are adversely affected by ambient air pollution, with concentrations of nitrogen dioxide a particular concern. However, real-time air pollution monitoring in the South Bank has previously been limited to St Thomas’ Hospital. We have therefore commissioned a high-density mini network of eight measurement nodes to give a picture of current pollution levels across a range of locations that reflect the different urban environments found across the South Bank. This will give us great baseline data to help inform future environmental improvement projects.

The Royal Street node is located in a background residential location. There is a large and clearly identifiable residential population here exposed to pollution for long periods. The monitoring offers potential tie-ins with projects run by Guy’s & St Thomas’ Foundation to improve wider health outcomes in the area. Thank you to Lambeth Council for hosting the node on their land.

The South Bank Business Improvement District (BID) was set up in 2014 to improve the management of South Bank in the face of increasing footfall and falling public spending. We fund and support several public realm services, including enhanced security, cleaning and litter picking, and help to promote South Bank as a leading visitor destination and as the cultural heart of London. We are a voice for South Bank businesses and provide a wealth of networking opportunities to the organisations in our BID area through event and networking programmes.

The work of South Bank BID is achieved by working in collaboration with others who share our vision for the future prosperity of the South Bank, including South Bank Employers’ Group, South Bank and Waterloo Partnership, the Visitor Management Group, South Bank Marketing and Venues Groups and South Bank Business Watch. South Bank BID is an independent organisation, governed by a Board of Directors drawn from a range of businesses within the BID area and who work to support all our levy paying members and to represent their views.
",,fully charged,99.0,4-excellent,OK,healthy,A9MBPGH5,2023-07-27T06:45:20.823Z,,2023-11-15T10:47:33.923Z,0,6,15.183881759643555,0,4.133967399597168,4,31,1,0,0,0,26.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,South Bank Employers Group,Mains,Y,"Deployed, Lambeth, Mains300, South Bank Employers' Group, V2",South Bank Business Improvement District,South Bank Business Improvement District,Nov 15 2023 11:00AM
CLDP0496,stamford street,51.50542068481445,-0.1119624450802803,,Roadside,0.0,0.0,Ready to deploy,0,,,,,,,,,ABBCH8VM,2023-07-25T12:05:25.240Z,,2022-03-30T13:31:53.443Z,0,5,15.296025276184082,0,4.133582592010498,4,30,1,0,0,0,,,,,,,,,,,,,,1,South Bank Employers Group,Mains,N,"Lambeth, Mains300, South Bank Employers' Group, V2, with Host ",,,Nov 15 2023 11:00AM
CLDP0497,upper ground,51.50697326660156,-0.11128091812133789,,Roadside,3.0,1.059999942779541,,0,https://upload-service-uploads-prd.s3.amazonaws.com/858ac1f3-fd8c-4ed9-a451-55137ebfb2e8.jpg,"Like other areas of London, we know that the South Bank and people who live, work and visit here are adversely affected by ambient air pollution, with concentrations of nitrogen dioxide a particular concern. However, real-time air pollution monitoring in the South Bank has previously been limited to St Thomas’ Hospital. We have therefore commissioned a high-density mini network of eight measurement nodes to give a picture of current pollution levels across a range of locations that reflect the different urban environments found across the South Bank. This will give us great baseline data to help inform future environmental improvement projects.

The Upper Ground node is by a quiet road in a largely residential area; however, it’s close to two large construction sites. There is potential to promote Upper Ground as a lower pollution exposure walking route within the South Bank Business Improvement District (BID) and as part of Lambeth Council’s ‘Spine Route’ Masterplan. Thank you to Lambeth Council for hosting the node on their land.

The South Bank BID was set up in 2014 to improve the management of South Bank in the face of increasing footfall and falling public spending. We fund and support several public realm services, including enhanced security, cleaning and litter picking, and help to promote South Bank as a leading visitor destination and as the cultural heart of London. We are a voice for South Bank businesses and provide a wealth of networking opportunities to the organisations in our BID area through event and networking programmes.

The work of South Bank BID is achieved by working in collaboration with others who share our vision for the future prosperity of the South Bank, including South Bank Employers’ Group, South Bank and Waterloo Partnership, the Visitor Management Group, South Bank Marketing and Venues Groups and South Bank Business Watch. South Bank BID is an independent organisation, governed by a Board of Directors drawn from a range of businesses within the BID area and who work to support all our levy paying members and to represent their views.
",,fully charged,99.0,4-excellent,OK,healthy,AK3NQ8HY,2023-09-15T08:15:00.000Z,,2023-11-15T11:26:04.943Z,0,4,15.167390823364258,0,4.129926681518555,4,26,1,0,0,0,26.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,South Bank Employers Group,Mains,Y,"Deployed, Lambeth, Mains300, Replacement, South Bank Employers' Group, V2",South Bank Business Improvement District,South Bank Business Improvement District,Nov 15 2023 11:00AM
CLDP0498,premier inn york road,51.5019645690918,-0.11663065105676651,,Roadside,0.0,0.0,Ready to deploy,0,,,,,,,,,AXWP666X,2023-10-01T00:00:00.000Z,,2023-09-05T09:50:02.397Z,0,2,15.19212818145752,0,4.136468410491943,4,31,1,0,0,0,,,,,,,,,,,,,,1,South Bank Employers Group,Mains,N,"Lambeth, Mains300, South Bank Employers' Group, V2, with Host ",,,Nov 15 2023 11:00AM
CLDP0499,queen's walk,51.504451751708984,-0.11856654286384583,,Roadside,0.0,0.0,Ready to deploy,0,,,,,,,,,ALKW77W7,2023-07-25T12:05:25.240Z,,2022-05-12T10:20:09.967Z,0,5,15.200373649597168,0,4.106261253356934,4,27,1,0,0,0,,,,,,,,,,,,,,1,South Bank Employers Group,Mains,N,"Lambeth, Mains300, South Bank Employers' Group, V2, with Host ",,,Nov 15 2023 11:00AM
CLDP0500,waterloo road,51.503021240234375,-0.11069843173027039,,Roadside,3.299999952316284,3.299999952316284,,0,https://upload-service-uploads-prd.s3.amazonaws.com/5ca85d11-6db5-444b-9958-5ac0dd09b4e0.jpg,"Like other areas of London, we know that the South Bank and people who live, work and visit here are adversely affected by ambient air pollution, with concentrations of nitrogen dioxide a particular concern. However, real-time air pollution monitoring in the South Bank has previously been limited to St Thomas’ Hospital. We have therefore commissioned a high-density mini network of eight measurement nodes to give a picture of current pollution levels across a range of locations that reflect the different urban environments found across the South Bank. This will give us great baseline data to help inform future environmental improvement projects.

Waterloo Road is one of the busiest roads within the South Bank Business Improvement District (BID) and, at times, is a congested traffic route with many pedestrians exposed to air pollution by Waterloo station. Thank you to Lambeth Council for hosting the node on their land.

The South Bank BID was set up in 2014 to improve the management of South Bank in the face of increasing footfall and falling public spending. We fund and support several public realm services, including enhanced security, cleaning and litter picking, and help to promote South Bank as a leading visitor destination and as the cultural heart of London. We are a voice for South Bank businesses and provide a wealth of networking opportunities to the organisations in our BID area through event and networking programmes.

The work of South Bank BID is achieved by working in collaboration with others who share our vision for the future prosperity of the South Bank, including South Bank Employers’ Group, South Bank and Waterloo Partnership, the Visitor Management Group, South Bank Marketing and Venues Groups and South Bank Business Watch. South Bank BID is an independent organisation, governed by a Board of Directors drawn from a range of businesses within the BID area and who work to support all our levy paying members and to represent their views.
",,fully charged,99.0,4-excellent,OK,healthy,AYWR6907,2023-07-26T12:26:35.957Z,,2023-11-15T09:53:10.230Z,0,5,15.094826698303223,0,4.158979892730713,4,31,1,0,0,0,,,,,,,,,,,,,,1,South Bank Employers Group,Mains,Y,"Deployed, Lambeth, Mains300, South Bank Employers' Group, V2",South Bank Business Improvement District,South Bank Business Improvement District,Nov 15 2023 11:00AM
CLDP0501,ingrebourne links golf  and country club,51.512596130371094,0.2221022993326187,,Urban Background,2.200000047683716,44.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/db2bec7e-cd09-4b54-a42f-ab47f8d9e4a7.jpg,"This Node is part of a small network being deployed within Rainham in order to investigate issues with recurring fires at a nearby historical  landfill.  The data from this Node will illustrate the levels of pollution the local residents are exposed to, and will ,along with long term existing monitoring close by, be fed into additional analysis being commissioned by London Borough of Havering.

The Node is hosted by Ingrebourne Links Golf and Country Club and is on a lamp post in the less used part of their car park.  This Node is south of the landfill.   Other pollution measurement equipment feeding into this investigation is also being hosted by the club to the east of the landfill.",,fully charged,98.0,4-excellent,OK,healthy,A3XKMKN7,2023-07-25T12:11:53.577Z,,2023-11-15T10:11:39.347Z,0,4,22.710681915283203,0,4.094332218170166,4,27,1,0,0,0,,,,,,,,,,,,,,1,Havering - Launders lane,Solar,Y,"Deployed, Havering, Launders Lane, Phase 2, Solar300, V2",Havering,Havering,Nov 15 2023 11:00AM
CLDP0502,spring farm park,51.52056121826172,0.21457630395889282,,Urban Background,2.700000047683716,14.0,Ready to deploy,0,https://upload-service-uploads-prd.s3.amazonaws.com/2805fc15-5143-40d2-a315-fc958c51ad6a.jpg,"This Node is part of a small network being deployed within Rainham in order to investigate issues with recurring fires at a nearby historical  landfill.  The data from this Node will illustrate the levels of pollution the local residents are exposed to, and will ,along with long term existing monitoring close by, be fed into additional analysis being commissioned by London Borough of Havering.

This Node is located beside the changing rooms at the end of MacLennan Avenue and is co-located with other pollution measurement equipment feeding into this investigation.  It is to the north west of the landfill.",,,,,,,AQH4K9RP,2023-07-26T16:55:20.617Z,,2023-11-15T12:09:13.260Z,0,5,22.7205753326416,0,4.140509128570557,2,29,1,0,0,0,,,,,,,,,,,,,,1,Havering - Launders lane,Solar,Y,"Deployed, Havering, Launders Lane, Phase 2, Solar300, V2",Havering,Havering,Nov 15 2023 11:00AM
CLDP0503,golders green underground and coach station,51.57155227661133,-0.19366000592708588,,Roadside,3.0,1.0,,0,https://upload-service-uploads-prd.s3.amazonaws.com/7f71b234-4068-4e47-befd-f03d60048cba.jpg,"The location is on a busy high road next to Golders Green Underground station, coach station and multiple bus stops where people congregate and which experiences heavy road traffic.",,discharging normally,20.0,4-excellent,OK,healthy,ACCCPMQ9,2023-07-27T12:57:50.217Z,,2023-11-15T10:09:31.560Z,0,7,14.450002670288086,0,3.3843657970428467,2,31,16,0,0,0,,,,,,,,,,,,,,1,Middlesex University,Solar,Y,"Barnet, Deployed, Middlesex University, Shop Purchase, Solar300, V2",Middlesex University,Middlesex University,Nov 15 2023 11:00AM
CLDP0504,crescent primary school - the crescent,51.39079284667969,-0.09263099730014801,,Roadside,3.5,2.0999999046325684,,0,https://upload-service-uploads-prd.s3.amazonaws.com/826a5a0f-5eff-43d2-95a1-511fcb903b28.jpg,,,fully charged,99.0,4-excellent,OK,healthy,A4GHRP73,2023-08-08T18:17:16.523Z,,2023-11-15T10:18:19.517Z,0,4,15.144302368164062,0,4.138392448425293,4,26,1,0,0,0,13.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
CLDP0505,oasis academy shirley park - stroud green way,51.38650131225586,-0.06029900163412094,,Roadside,3.5,1.25,,0,https://upload-service-uploads-prd.s3.amazonaws.com/678386c2-4e66-4c0a-9f5d-d4c72644e554.jpg,,,fully charged,99.0,4-excellent,OK,healthy,A63GRYRR,2023-08-08T18:24:13.900Z,,2023-11-15T10:28:26.793Z,0,5,15.291077613830566,0,4.133197784423828,4,31,1,0,0,0,15.0,1.0,Measurement,,,,,4.0,1.0,Measurement,,,,1,Croydon Healthy School Street Scheme,Mains,Y,"Croydon, Croydon Healthy School Street Scheme, Deployed, Mains300, School Streets, V2",Croydon Council,Croydon,Nov 15 2023 11:00AM
